RT_search,condition,distractor_suppression,load,memory_resp,practice,search_resp,subject_nr,suppressed
754.119231366,rel-mis,suppressed,2,1,no,1,6,yes
1044.69715944,rel-match,suppressed,1,1,no,1,6,yes
891.316914232,no,absent,2,1,no,1,6,yes
808.376406552,rel-match,suppressed,2,1,no,1,6,yes
846.304454142,unrel,suppressed,2,1,no,1,6,yes
726.015181979,no,absent,2,1,no,1,6,yes
794.422297738,rel-match,suppressed,1,1,no,1,6,yes
606.601608684,unrel,suppressed,1,1,no,1,6,yes
1225.23637279,rel-mis,non-suppressed,1,1,no,1,6,no
913.550130092,rel-mis,suppressed,1,1,no,1,6,yes
817.268871935,rel-match,non-suppressed,2,1,no,1,6,no
1005.41430432,rel-mis,non-suppressed,2,1,no,1,6,no
742.913329275,no,absent,2,1,no,1,6,yes
1065.04513975,rel-match,non-suppressed,1,0,no,1,6,no
792.305513285,rel-mis,suppressed,1,1,no,1,6,yes
797.210327815,rel-mis,suppressed,2,1,no,1,6,yes
709.702886641,rel-match,suppressed,2,1,no,1,6,yes
720.671902411,no,absent,2,1,no,1,6,no
732.327765087,unrel,suppressed,2,1,no,1,6,yes
844.360920833,rel-match,non-suppressed,2,1,no,1,6,no
557.567011798,no,absent,2,1,no,1,6,no
911.822955357,rel-mis,suppressed,1,1,no,1,6,yes
749.240691774,unrel,suppressed,2,1,no,1,6,yes
1085.31265263,rel-match,suppressed,2,1,no,1,6,yes
705.568259815,no,absent,1,1,no,1,6,yes
666.558418889,unrel,suppressed,1,1,no,1,6,yes
934.296752093,no,absent,1,1,no,1,6,yes
653.926684288,no,absent,1,1,no,1,6,no
1063.40048532,rel-mis,suppressed,2,1,no,1,6,yes
743.6449253,unrel,suppressed,1,1,no,1,6,yes
966.155261034,no,absent,2,1,no,1,6,yes
906.426715199,rel-match,suppressed,2,1,no,1,6,yes
976.897244109,rel-mis,suppressed,2,0,no,1,6,yes
690.896513173,rel-mis,suppressed,1,0,no,1,6,yes
743.992248783,rel-mis,non-suppressed,1,1,no,1,6,no
685.776982224,rel-match,non-suppressed,1,1,no,1,6,no
1087.18392951,unrel,non-suppressed,2,0,no,1,6,no
784.921811195,rel-mis,non-suppressed,2,1,no,1,6,no
1046.47195758,unrel,suppressed,2,0,no,1,6,yes
1025.71958746,unrel,non-suppressed,1,1,no,1,6,no
792.323987931,unrel,non-suppressed,1,1,no,1,6,no
673.668696312,no,absent,2,1,no,1,6,yes
1357.1404526,rel-match,suppressed,1,1,no,1,6,yes
695.788600715,rel-match,suppressed,1,1,no,1,6,yes
674.001650419,unrel,suppressed,1,0,no,1,6,yes
866.47179327,rel-match,suppressed,2,1,no,1,6,yes
739.525488811,unrel,suppressed,2,1,no,1,6,yes
749.067851109,unrel,non-suppressed,2,1,no,1,6,no
811.737150885,no,absent,1,1,no,1,6,yes
599.890794139,no,absent,1,1,no,1,6,no
671.840937342,rel-match,suppressed,1,1,no,1,6,yes
935.34488068,no,absent,1,1,no,1,6,yes
798.026496777,rel-mis,suppressed,2,1,no,1,6,yes
949.444323545,rel-match,non-suppressed,1,1,no,1,6,no
758.046942065,no,absent,1,1,no,1,6,no
513.382626232,rel-match,suppressed,2,1,no,1,6,yes
700.607610866,unrel,non-suppressed,2,0,no,1,6,no
647.725360002,no,absent,2,0,no,1,6,no
780.8434295,unrel,non-suppressed,1,1,no,1,6,no
760.142378043,unrel,suppressed,2,0,no,1,6,yes
768.200610066,no,absent,1,1,no,1,6,yes
1093.85204688,rel-match,suppressed,1,1,no,1,6,yes
612.785279518,no,absent,1,1,no,1,6,yes
1448.24880851,rel-mis,suppressed,2,0,no,1,6,yes
701.408179011,unrel,non-suppressed,1,1,no,1,6,no
697.91277498,unrel,suppressed,1,1,no,1,6,yes
1139.8416108,rel-mis,suppressed,1,1,no,1,6,yes
749.293241883,rel-match,suppressed,2,0,no,1,6,yes
659.028562019,unrel,suppressed,1,1,no,1,6,yes
809.580132598,rel-mis,suppressed,2,1,no,1,6,yes
872.204272309,rel-match,suppressed,1,0,no,1,6,yes
604.520952329,no,absent,2,1,no,1,6,yes
775.51205596,no,absent,2,1,no,1,6,yes
786.746696103,rel-mis,non-suppressed,2,1,no,1,6,no
577.540572267,no,absent,2,0,no,1,6,no
841.652536998,rel-mis,non-suppressed,1,1,no,1,6,no
708.804197377,rel-match,non-suppressed,2,1,no,1,6,no
800.220464123,rel-match,non-suppressed,2,1,no,1,6,no
548.511558911,no,absent,1,1,no,1,6,yes
978.126013419,rel-match,non-suppressed,1,1,no,1,6,no
559.533535503,no,absent,1,0,no,1,6,yes
723.751010839,rel-mis,suppressed,1,1,no,1,6,yes
712.032334879,no,absent,2,1,no,1,6,yes
807.727741078,rel-mis,non-suppressed,1,1,no,1,6,no
906.946468633,unrel,suppressed,1,1,no,1,6,yes
786.759012612,rel-match,suppressed,1,0,no,1,6,yes
610.879105981,rel-mis,suppressed,1,1,no,1,6,yes
871.760880575,unrel,suppressed,2,1,no,1,6,yes
757.49147078,no,absent,2,1,no,1,6,yes
578.768110368,unrel,suppressed,1,1,no,1,6,yes
728.027687408,rel-mis,suppressed,2,1,no,1,6,yes
837.328647496,unrel,suppressed,2,0,no,1,6,yes
649.39177339,rel-match,suppressed,2,1,no,1,6,yes
1386.39608817,unrel,non-suppressed,2,1,no,1,6,no
781.708864029,rel-mis,suppressed,2,1,no,1,6,yes
796.51157558,no,absent,1,1,no,1,6,no
1052.63633258,unrel,suppressed,2,0,no,1,6,yes
712.991374545,rel-mis,suppressed,1,1,no,1,6,yes
818.653649651,rel-match,suppressed,1,1,no,1,6,yes
792.376948521,rel-mis,non-suppressed,2,0,no,1,6,no
839.760322357,no,absent,2,1,no,1,6,yes
828.264162876,no,absent,1,1,no,1,6,yes
716.788120568,no,absent,1,1,no,1,6,yes
578.150646528,unrel,suppressed,1,1,no,1,6,yes
774.028335931,no,absent,1,1,no,1,6,yes
772.794639925,unrel,suppressed,2,1,no,1,6,yes
773.315625032,unrel,suppressed,1,1,no,1,6,yes
686.21175224,rel-match,suppressed,2,1,no,1,6,yes
680.031365948,rel-mis,suppressed,2,1,no,1,6,yes
654.262101743,rel-mis,suppressed,1,1,no,1,6,yes
691.060732352,rel-match,suppressed,1,1,no,1,6,yes
866.542407544,unrel,suppressed,2,1,no,1,6,yes
572.730183834,rel-match,suppressed,1,1,no,1,6,yes
648.139192024,rel-match,suppressed,2,0,no,1,6,yes
854.1697287,no,absent,2,1,no,1,6,no
648.508274695,rel-mis,suppressed,1,1,no,1,6,yes
701.080561848,no,absent,2,0,no,1,6,no
696.63432939,rel-mis,suppressed,2,1,no,1,6,yes
590.895692119,rel-mis,non-suppressed,2,1,no,1,6,no
1469.58990395,no,absent,1,1,no,1,6,yes
666.844570776,rel-match,suppressed,2,1,no,1,6,yes
647.179741878,no,absent,1,0,no,1,6,no
1086.59807779,rel-mis,non-suppressed,1,1,no,1,6,no
674.868727336,no,absent,2,1,no,1,6,yes
746.896874625,unrel,suppressed,2,1,no,1,6,yes
935.768155381,rel-mis,suppressed,1,1,no,1,6,yes
753.52352648,unrel,non-suppressed,2,1,no,1,6,no
642.688759603,rel-mis,suppressed,2,1,no,1,6,yes
876.278548501,no,absent,2,1,no,1,6,yes
652.514810441,unrel,suppressed,1,1,no,1,6,yes
566.733312327,no,absent,1,1,no,1,6,no
964.670309564,rel-match,suppressed,1,1,no,1,6,yes
1122.22787854,unrel,non-suppressed,1,1,no,1,6,no
768.850096501,unrel,non-suppressed,2,1,no,1,6,no
746.211259626,no,absent,2,1,no,1,6,yes
627.097385935,rel-match,non-suppressed,1,1,no,1,6,no
1335.78211395,rel-match,non-suppressed,2,0,no,1,6,no
743.17936413,rel-mis,suppressed,1,1,no,1,6,yes
999.145239592,rel-match,non-suppressed,2,1,no,1,6,no
811.4259555,rel-match,non-suppressed,1,1,no,1,6,no
767.875456251,rel-match,suppressed,1,0,no,1,6,yes
1001.24478107,rel-mis,suppressed,2,1,no,1,6,yes
807.633725693,rel-match,suppressed,2,1,no,1,6,yes
1095.07835307,rel-mis,non-suppressed,2,0,no,1,6,no
849.82900694,unrel,suppressed,1,1,no,1,6,yes
1075.73128818,unrel,non-suppressed,1,1,no,1,6,no
936.091667041,rel-mis,non-suppressed,1,1,no,1,6,no
874.481991399,unrel,suppressed,1,1,no,1,6,yes
796.840013703,rel-match,suppressed,1,1,no,1,6,yes
756.480702199,rel-match,non-suppressed,2,1,no,1,6,no
727.154452354,no,absent,1,1,no,1,6,yes
902.270739898,rel-match,suppressed,1,1,no,1,6,yes
774.162585149,rel-match,suppressed,2,1,no,1,6,yes
703.817683971,rel-mis,suppressed,1,1,no,1,6,yes
949.058408616,unrel,non-suppressed,1,1,no,1,6,no
647.596858442,rel-match,suppressed,2,1,no,1,6,yes
934.328364441,no,absent,1,1,no,1,6,yes
794.263415737,rel-mis,suppressed,1,1,no,1,6,yes
832.924290793,rel-mis,non-suppressed,2,1,no,1,6,no
588.16308598,no,absent,1,1,no,1,6,yes
638.25155911,rel-mis,suppressed,2,0,no,1,6,yes
674.782101763,no,absent,2,1,no,1,6,yes
824.019098654,rel-mis,suppressed,1,1,no,1,6,yes
957.222972764,rel-match,suppressed,1,1,no,1,6,yes
793.894333066,no,absent,2,1,no,1,6,yes
722.301366739,rel-match,non-suppressed,1,1,no,1,6,no
1319.13604308,no,absent,2,1,no,1,6,yes
712.55742549,unrel,non-suppressed,2,1,no,1,6,no
525.10499768,no,absent,2,1,no,1,6,no
732.40166367,unrel,suppressed,2,0,no,1,6,yes
657.228309894,no,absent,1,1,no,1,6,no
1028.12375547,rel-match,suppressed,1,1,no,1,6,yes
1086.46793431,rel-mis,non-suppressed,2,1,no,1,6,no
698.476046789,unrel,suppressed,1,0,no,1,6,yes
1340.83801019,unrel,non-suppressed,1,1,no,1,6,no
829.868173227,rel-match,non-suppressed,1,1,no,1,6,no
900.943438988,rel-match,suppressed,2,1,no,1,6,yes
1042.09100199,rel-mis,suppressed,1,1,no,1,6,yes
599.125943845,rel-mis,suppressed,2,1,no,1,6,yes
848.01684902,unrel,suppressed,2,0,no,1,6,yes
922.197498148,rel-match,suppressed,2,1,no,1,6,yes
657.787065255,unrel,non-suppressed,2,1,no,1,6,no
727.660657605,rel-mis,suppressed,2,0,no,1,6,yes
851.67072434,unrel,suppressed,1,1,no,1,6,yes
800.571482629,unrel,suppressed,2,0,no,1,6,yes
1163.84510859,rel-mis,non-suppressed,1,0,no,1,6,no
549.554760801,unrel,suppressed,1,1,no,1,6,yes
791.1026082,no,absent,2,1,no,1,6,no
727.374916198,no,absent,1,1,no,1,6,no
749.584730715,no,absent,1,1,no,1,6,yes
740.37285964,unrel,suppressed,2,0,no,1,6,yes
911.518329056,rel-match,non-suppressed,2,1,no,1,6,no
959.621803369,rel-mis,suppressed,2,1,no,1,6,yes
834.031127859,rel-mis,non-suppressed,1,1,no,1,6,no
681.991731515,no,absent,2,0,no,1,6,yes
1550.97812996,rel-match,non-suppressed,1,1,no,1,6,no
672.871822957,rel-match,suppressed,2,1,no,1,6,yes
791.658900445,unrel,suppressed,1,1,no,1,6,yes
872.838157928,rel-match,non-suppressed,1,1,no,1,6,no
813.677810365,no,absent,1,1,no,1,6,yes
825.174790807,rel-match,suppressed,2,1,no,1,6,yes
644.126497908,no,absent,2,1,no,1,6,no
731.550598051,no,absent,2,1,no,1,6,yes
728.310965234,rel-mis,suppressed,2,1,no,1,6,yes
694.40998137,rel-match,suppressed,2,1,no,1,6,yes
983.582604211,unrel,suppressed,2,1,no,1,6,yes
674.701223848,no,absent,1,1,no,1,6,no
1009.29726521,unrel,non-suppressed,2,1,no,1,6,no
877.369374037,unrel,non-suppressed,1,0,no,1,6,no
651.789372554,rel-mis,suppressed,1,1,no,1,6,yes
593.872163445,no,absent,2,1,no,1,6,yes
568.193220301,unrel,suppressed,1,1,no,1,6,yes
657.36953821,unrel,suppressed,2,1,no,1,6,yes
588.457859354,no,absent,1,1,no,1,6,yes
808.172364254,rel-match,suppressed,1,1,no,1,6,yes
727.660247125,rel-mis,suppressed,1,1,no,1,6,yes
955.672333483,rel-mis,suppressed,2,1,no,1,6,yes
706.381144235,rel-match,suppressed,1,1,no,1,6,yes
631.285384065,no,absent,1,1,no,1,6,no
731.577283703,rel-match,suppressed,1,1,no,1,6,yes
684.515368892,rel-mis,non-suppressed,2,1,no,1,6,no
603.433821816,unrel,suppressed,2,1,no,1,6,yes
711.485485081,no,absent,1,1,no,1,6,yes
679.903275101,unrel,suppressed,1,1,no,1,6,yes
797.619233374,rel-mis,non-suppressed,1,1,no,1,6,no
1005.84948505,rel-mis,suppressed,1,1,no,1,6,yes
843.188396189,rel-mis,suppressed,2,1,no,1,6,yes
1081.16406715,rel-mis,non-suppressed,1,1,no,1,6,no
646.326623624,rel-mis,suppressed,2,1,no,1,6,yes
639.700382249,rel-match,non-suppressed,2,1,no,1,6,no
706.726415083,unrel,suppressed,1,1,no,1,6,yes
685.906715458,unrel,non-suppressed,2,1,no,1,6,no
772.939563263,no,absent,1,1,no,1,6,yes
1160.50119675,unrel,suppressed,2,1,no,1,6,yes
643.300065305,no,absent,2,1,no,1,6,yes
706.238684244,rel-match,non-suppressed,2,1,no,1,6,no
874.753774144,rel-match,suppressed,1,0,no,1,6,yes
612.444935134,rel-mis,non-suppressed,2,1,no,1,6,no
824.431288755,unrel,non-suppressed,1,1,no,1,6,no
694.162010448,no,absent,2,1,no,1,6,yes
826.918387087,no,absent,2,0,no,1,6,no
706.724772928,rel-match,suppressed,2,1,no,1,6,yes
582.355976105,no,absent,1,1,no,0,7,yes
958.199977875,rel-mis,suppressed,1,1,no,1,7,yes
881.258010864,no,absent,2,0,no,1,7,no
1050.04882812,rel-mis,non-suppressed,2,0,no,1,7,no
1017.46177673,rel-match,non-suppressed,2,1,no,1,7,no
789.250850677,unrel,suppressed,2,1,no,1,7,yes
666.788816452,rel-match,suppressed,2,1,no,1,7,yes
777.604103088,unrel,suppressed,2,0,no,1,7,yes
838.148832321,no,absent,1,1,no,1,7,yes
695.800065994,rel-mis,suppressed,1,1,no,1,7,yes
819.036006927,unrel,non-suppressed,1,1,no,0,7,no
712.70608902,unrel,suppressed,1,1,no,1,7,yes
677.54483223,rel-match,suppressed,2,0,no,1,7,yes
1187.1740818,no,absent,1,1,no,1,7,no
961.587190628,rel-match,non-suppressed,1,0,no,1,7,no
935.378074646,unrel,suppressed,2,1,no,1,7,yes
886.716842651,rel-mis,non-suppressed,2,1,no,1,7,no
735.424041748,rel-match,suppressed,1,1,no,1,7,yes
805.825948715,no,absent,2,1,no,1,7,no
661.662101746,rel-match,suppressed,1,1,no,1,7,yes
623.237133026,no,absent,2,0,no,1,7,yes
1405.66301346,rel-match,suppressed,1,1,no,1,7,yes
684.682846069,no,absent,1,1,no,1,7,yes
701.828956604,no,absent,2,0,no,1,7,yes
695.050001144,no,absent,1,1,no,1,7,no
909.631967545,rel-match,suppressed,1,1,no,1,7,yes
588.462114334,unrel,suppressed,2,1,no,1,7,yes
659.502029419,unrel,suppressed,1,1,no,1,7,yes
913.193941116,unrel,non-suppressed,2,1,no,1,7,no
1055.73701859,rel-match,non-suppressed,2,0,no,1,7,no
524.296998978,rel-mis,non-suppressed,1,0,no,1,7,no
617.93923378,rel-mis,suppressed,2,1,no,1,7,yes
614.511013031,no,absent,2,1,no,1,7,yes
621.073007584,rel-match,suppressed,2,1,no,1,7,yes
581.727981567,no,absent,1,1,no,1,7,yes
827.011108398,rel-mis,suppressed,2,0,no,1,7,yes
665.086984634,rel-mis,suppressed,1,1,no,1,7,yes
999.661207199,rel-mis,non-suppressed,1,1,no,1,7,no
606.286048889,rel-mis,suppressed,2,1,no,1,7,yes
769.514799118,rel-mis,suppressed,2,1,no,1,7,yes
826.955080032,unrel,non-suppressed,1,1,no,1,7,no
754.102945328,unrel,suppressed,1,1,no,1,7,yes
741.848945618,no,absent,2,1,no,1,7,yes
928.670167923,rel-match,non-suppressed,1,1,no,1,7,no
653.8438797,unrel,non-suppressed,2,0,no,1,7,no
700.573921204,unrel,suppressed,1,0,no,1,7,yes
1031.83889389,unrel,suppressed,1,1,no,1,7,yes
918.148994446,unrel,suppressed,2,1,no,1,7,yes
603.528022766,no,absent,1,0,no,1,7,no
735.956907272,no,absent,2,1,no,1,7,yes
729.614019394,unrel,non-suppressed,1,1,no,1,7,no
1197.70622253,unrel,suppressed,1,1,no,1,7,yes
716.248035431,unrel,non-suppressed,2,1,no,0,7,no
703.80616188,unrel,suppressed,2,0,no,1,7,yes
625.881910324,no,absent,1,1,no,1,7,yes
946.865081787,rel-match,non-suppressed,2,1,no,1,7,no
937.807798386,rel-mis,non-suppressed,1,1,no,1,7,no
663.610219955,no,absent,2,0,no,1,7,no
726.056098938,rel-match,suppressed,2,1,no,1,7,yes
776.415109634,rel-mis,suppressed,2,1,no,1,7,yes
841.090917587,rel-match,suppressed,1,1,no,1,7,yes
637.740135193,rel-mis,suppressed,2,1,no,1,7,yes
782.439947128,unrel,non-suppressed,2,1,no,1,7,no
708.989143372,rel-match,non-suppressed,2,1,no,1,7,no
699.052095413,unrel,suppressed,1,0,no,1,7,yes
1215.69514275,rel-mis,suppressed,1,1,no,1,7,yes
762.736082077,no,absent,1,1,no,1,7,yes
775.233983994,rel-mis,non-suppressed,2,0,no,1,7,no
611.034154892,no,absent,2,0,no,1,7,yes
694.460868835,rel-mis,non-suppressed,2,1,no,1,7,no
798.757076263,no,absent,1,1,no,1,7,no
808.334112167,unrel,suppressed,1,1,no,1,7,yes
797.039031982,unrel,suppressed,2,0,no,1,7,yes
657.169103622,rel-match,suppressed,2,0,no,1,7,yes
941.421031952,rel-mis,suppressed,2,1,no,1,7,yes
607.702970505,no,absent,1,1,no,1,7,yes
619.022130966,rel-mis,suppressed,2,1,no,1,7,yes
865.097999573,rel-match,non-suppressed,1,0,no,1,7,no
778.836011887,rel-match,non-suppressed,1,1,no,1,7,no
793.690919876,rel-mis,suppressed,1,1,no,1,7,yes
913.403987885,rel-match,suppressed,2,1,no,1,7,yes
623.990058899,no,absent,2,1,no,1,7,yes
625.057935715,no,absent,1,0,no,1,7,yes
795.542001724,rel-match,suppressed,1,1,no,1,7,yes
773.728132248,rel-match,suppressed,1,0,no,1,7,yes
771.206140518,rel-match,suppressed,1,1,no,1,7,yes
631.417989731,no,absent,2,1,no,1,7,no
830.141067505,no,absent,2,1,no,1,7,yes
772.804021835,unrel,suppressed,2,1,no,0,7,yes
850.172996521,rel-mis,non-suppressed,1,1,no,1,7,no
764.5611763,rel-match,suppressed,2,1,no,1,7,yes
1021.29006386,rel-mis,suppressed,1,1,no,1,7,yes
1133.30411911,unrel,non-suppressed,1,0,no,1,7,no
586.292982101,no,absent,2,1,no,1,7,no
979.336977005,unrel,suppressed,1,1,no,1,7,yes
742.688894272,rel-match,suppressed,2,0,no,1,7,yes
670.422077179,unrel,non-suppressed,1,1,no,1,7,no
872.90596962,rel-mis,suppressed,2,1,no,1,7,yes
648.3938694,rel-mis,suppressed,2,0,no,1,7,yes
836.649179459,rel-mis,suppressed,2,0,no,1,7,yes
960.660934448,rel-match,suppressed,1,1,no,1,7,yes
762.601137161,rel-match,suppressed,2,1,no,1,7,yes
843.910932541,no,absent,1,1,no,1,7,no
1258.99291039,rel-match,non-suppressed,1,1,no,1,7,no
1398.21410179,unrel,non-suppressed,2,1,no,1,7,no
659.461975098,no,absent,1,1,no,1,7,yes
1069.21696663,rel-match,suppressed,1,1,no,1,7,yes
1403.92279625,rel-match,non-suppressed,2,0,no,1,7,no
897.747039795,rel-mis,suppressed,1,1,no,1,7,yes
747.403860092,no,absent,2,0,no,1,7,no
730.000019073,no,absent,2,1,no,1,7,yes
887.078046799,rel-mis,non-suppressed,2,1,no,1,7,no
810.371875763,no,absent,1,1,no,1,7,yes
786.640882492,rel-match,suppressed,1,1,no,1,7,yes
902.455091476,unrel,suppressed,2,1,no,1,7,yes
801.582098007,rel-mis,suppressed,1,1,no,1,7,yes
772.136926651,unrel,non-suppressed,2,1,no,1,7,no
1116.16802216,rel-mis,suppressed,2,1,no,1,7,yes
725.208997726,unrel,suppressed,1,1,no,1,7,yes
1079.3299675,rel-match,non-suppressed,1,1,no,1,7,no
628.413915634,rel-mis,non-suppressed,2,1,no,1,7,no
647.096157074,no,absent,1,0,no,1,7,no
622.769117355,no,absent,1,1,no,1,7,yes
843.657970428,rel-mis,suppressed,1,1,no,1,7,yes
1076.60102844,unrel,non-suppressed,1,0,no,1,7,no
1011.71803474,rel-match,suppressed,1,1,no,1,7,yes
699.409008026,unrel,suppressed,2,0,no,1,7,yes
675.193071365,no,absent,2,0,no,1,7,yes
1112.54191399,unrel,suppressed,1,1,no,1,7,yes
760.236024857,unrel,suppressed,2,1,no,1,7,yes
1004.88805771,unrel,suppressed,2,1,no,1,7,yes
687.193870544,rel-match,suppressed,2,0,no,1,7,yes
740.228891373,rel-mis,non-suppressed,1,1,no,1,7,no
810.662984848,rel-mis,suppressed,1,1,no,1,7,yes
621.016025543,no,absent,2,1,no,1,7,yes
1037.01090813,rel-mis,non-suppressed,1,1,no,1,7,no
937.865972519,unrel,suppressed,1,1,no,1,7,yes
605.645895004,no,absent,2,1,no,1,7,yes
715.523958206,rel-match,suppressed,2,1,no,1,7,yes
1263.98801804,no,absent,1,0,no,1,7,yes
1117.9997921,unrel,suppressed,2,0,no,1,7,yes
826.948881149,unrel,suppressed,2,0,no,1,7,yes
664.113044739,no,absent,1,1,no,1,7,no
682.897090912,rel-mis,suppressed,2,1,no,1,7,yes
760.510921478,unrel,suppressed,1,0,no,1,7,yes
1054.70991135,unrel,suppressed,1,1,no,1,7,yes
648.444890976,rel-mis,non-suppressed,1,1,no,0,7,no
652.745008469,rel-match,suppressed,1,1,no,1,7,yes
802.204847336,rel-mis,suppressed,2,0,no,1,7,yes
840.627908707,no,absent,1,0,no,1,7,yes
639.470100403,rel-match,suppressed,1,1,no,1,7,yes
619.518995285,no,absent,2,1,no,0,7,yes
767.521858215,rel-mis,suppressed,1,1,no,1,7,yes
734.066009521,unrel,suppressed,1,1,no,1,7,yes
788.107156754,no,absent,2,0,no,1,7,no
757.663011551,unrel,suppressed,1,1,no,1,7,yes
580.973863602,rel-match,suppressed,1,1,no,1,7,yes
730.319976807,no,absent,1,1,no,1,7,yes
738.189220428,no,absent,2,1,no,1,7,no
1193.67218018,rel-mis,suppressed,2,0,no,1,7,yes
673.465967178,rel-mis,non-suppressed,1,1,no,1,7,no
748.45790863,rel-mis,suppressed,1,0,no,1,7,yes
719.465017319,rel-mis,suppressed,1,1,no,1,7,yes
821.150064468,unrel,non-suppressed,1,1,no,1,7,no
762.805938721,rel-match,non-suppressed,2,1,no,1,7,no
1088.22202682,rel-match,suppressed,2,1,no,1,7,yes
828.711032867,rel-mis,suppressed,2,1,no,1,7,yes
802.505016327,no,absent,2,0,no,1,7,yes
730.217933655,rel-mis,non-suppressed,2,1,no,1,7,no
897.619009018,unrel,non-suppressed,2,0,no,1,7,no
653.0148983,no,absent,2,1,no,1,7,yes
622.971057892,rel-match,non-suppressed,1,0,no,1,7,no
738.649845123,rel-match,suppressed,2,1,no,1,7,yes
690.34910202,rel-match,suppressed,2,1,no,1,7,yes
722.653865814,no,absent,1,0,no,1,7,no
763.469934464,rel-mis,suppressed,1,1,no,1,7,yes
910.435914993,unrel,suppressed,2,1,no,1,7,yes
1080.40308952,rel-match,suppressed,1,0,no,1,7,yes
1092.13018417,rel-mis,non-suppressed,2,1,no,1,7,no
850.86107254,unrel,non-suppressed,2,1,no,1,7,no
639.577865601,rel-match,non-suppressed,1,1,no,0,7,no
795.886993408,rel-match,suppressed,2,1,no,1,7,yes
954.982995987,unrel,non-suppressed,1,0,no,1,7,no
823.391199112,no,absent,2,1,no,1,7,yes
825.062036514,no,absent,1,1,no,1,7,yes
908.648014069,rel-match,non-suppressed,2,1,no,1,7,no
823.610067368,unrel,suppressed,2,1,no,1,7,yes
588.699817657,no,absent,1,0,no,1,7,yes
1161.51404381,rel-mis,non-suppressed,1,1,no,1,7,no
799.942016602,rel-mis,suppressed,2,1,no,1,7,yes
971.957921982,rel-mis,suppressed,1,0,no,1,7,yes
743.630886078,rel-match,suppressed,1,1,no,1,7,yes
747.406959534,rel-match,suppressed,2,1,no,1,7,yes
1052.69098282,no,absent,2,1,no,1,7,yes
683.088779449,unrel,suppressed,1,1,no,1,7,yes
755.965948105,no,absent,1,1,no,1,7,yes
806.969881058,no,absent,2,1,no,1,7,no
720.412015915,unrel,suppressed,2,0,no,1,7,yes
633.025884628,rel-mis,suppressed,2,1,no,1,7,yes
564.843893051,no,absent,1,1,no,1,7,no
718.448162079,rel-match,suppressed,1,1,no,1,7,yes
701.20882988,rel-match,non-suppressed,2,1,no,1,7,no
555.79996109,no,absent,1,0,no,1,7,yes
958.316087723,no,absent,2,1,no,1,7,no
823.617935181,unrel,non-suppressed,1,1,no,1,7,no
724.273920059,rel-mis,suppressed,1,0,no,1,7,yes
854.260921478,unrel,suppressed,2,0,no,1,7,yes
909.568071365,rel-mis,non-suppressed,1,0,no,1,7,no
800.797224045,unrel,suppressed,2,1,no,1,7,yes
753.925085068,rel-match,suppressed,2,1,no,1,7,yes
789.26897049,rel-match,suppressed,2,1,no,1,7,yes
689.567089081,no,absent,1,1,no,1,7,yes
673.672914505,unrel,non-suppressed,2,0,no,1,7,no
1157.17315674,unrel,non-suppressed,1,1,no,1,7,no
751.231908798,unrel,non-suppressed,2,1,no,1,7,no
759.35792923,unrel,suppressed,1,1,no,1,7,yes
658.689975739,rel-match,suppressed,1,1,no,1,7,yes
669.435977936,no,absent,2,1,no,1,7,yes
726.82595253,rel-mis,suppressed,1,1,no,1,7,yes
